日期, 50etf开盘价 , 50etf收盘价 , 成交量pcr , 持仓量pcr , 成交额pcr , 持仓额pcr , 成交额pcr/成交量pcr , VIX , SKEW ,
2016/01/05, 2.260 , 2.286 , 0.88 , 0.71 , 1.89 , 1.74 , 2.16 , 29.07 , 90.13 ,
2016/01/06, 2.290 , 2.317 , 0.62 , 0.70 , 1.07 , 1.53 , 1.73 , 28.46 , 92.52 ,
2016/01/07, 2.286 , 2.177 , 0.94 , 0.70 , 2.99 , 3.77 , 3.18 , 24.03 , 64.59 ,
2016/01/08, 2.236 , 2.219 , 0.86 , 0.60 , 2.26 , 2.42 , 2.64 , 32.01 , 92.09 ,
2016/01/11, 2.180 , 2.125 , 0.83 , 0.55 , 2.33 , 3.78 , 2.82 , 29.85 , 82.25 ,
2016/01/12, 2.140 , 2.131 , 0.67 , 0.54 , 1.64 , 3.01 , 2.47 , 32.42 , 90.08 ,
2016/01/13, 2.153 , 2.112 , 0.78 , 0.53 , 1.64 , 3.36 , 2.09 , 31.18 , 88.47 ,
2016/01/14, 2.075 , 2.131 , 0.77 , 0.49 , 1.80 , 2.49 , 2.35 , 34.28 , 94.39 ,
2016/01/15, 2.120 , 2.070 , 0.90 , 0.48 , 2.52 , 3.80 , 2.81 , 31.61 , 87.83 ,
2016/01/18, 2.040 , 2.070 , 0.72 , 0.48 , 1.68 , 3.82 , 2.32 , 33.77 , 91.73 ,
2016/01/19, 2.070 , 2.130 , 0.66 , 0.49 , 1.57 , 2.44 , 2.39 , 33.86 , 94.96 ,
2016/01/20, 2.117 , 2.091 , 0.92 , 0.48 , 1.86 , 3.31 , 2.03 , 33.23 , 91.81 ,
2016/01/21, 2.075 , 2.043 , 0.91 , 0.47 , 2.30 , 4.92 , 2.52 , 29.82 , 86.60 ,
2016/01/22, 2.065 , 2.067 , 0.98 , 0.46 , 2.65 , 3.68 , 2.71 , 30.64 , 90.78 ,
2016/01/25, 2.070 , 2.065 , 0.79 , 0.45 , 2.13 , 3.66 , 2.70 , 31.22 , 91.34 ,
2016/01/26, 2.052 , 1.958 , 0.94 , 0.38 , 3.09 , 6.78 , 3.28 , 26.71 , 75.55 ,
2016/01/27, 1.965 , 1.957 , 0.88 , 0.51 , 2.84 , 4.81 , 3.23 , 34.96 , 88.45 ,
2016/01/28, 1.943 , 1.915 , 0.66 , 0.48 , 1.81 , 4.94 , 2.75 , 33.87 , 86.14 ,
2016/01/29, 1.918 , 1.975 , 0.64 , 0.49 , 1.42 , 3.19 , 2.24 , 35.19 , 95.75 ,
2016/02/01, 1.974 , 1.942 , 0.64 , 0.47 , 1.56 , 3.90 , 2.44 , 32.88 , 93.63 ,
2016/02/02, 1.942 , 1.975 , 0.69 , 0.47 , 1.31 , 3.01 , 1.89 , 31.80 , 95.50 ,
2016/02/03, 1.955 , 1.953 , 0.98 , 0.47 , 1.84 , 3.37 , 1.88 , 31.47 , 94.94 ,
2016/02/04, 1.964 , 1.978 , 0.86 , 0.49 , 1.14 , 2.96 , 1.33 , 31.18 , 96.93 ,
2016/02/05, 1.977 , 1.968 , 0.72 , 0.49 , 1.29 , 3.08 , 1.80 , 31.98 , 95.45 ,
2016/02/15, 1.925 , 1.949 , 1.03 , 0.47 , 1.74 , 3.61 , 1.69 , 34.01 , 91.82 ,
2016/02/16, 1.956 , 2.001 , 0.73 , 0.49 , 0.88 , 2.52 , 1.20 , 33.31 , 96.52 ,
2016/02/17, 1.999 , 2.013 , 0.86 , 0.51 , 1.14 , 2.37 , 1.33 , 32.38 , 97.05 ,
2016/02/18, 2.023 , 2.011 , 0.73 , 0.52 , 0.93 , 2.57 , 1.27 , 30.87 , 96.74 ,
2016/02/19, 2.008 , 2.006 , 1.10 , 0.51 , 1.97 , 2.56 , 1.80 , 29.42 , 96.73 ,
2016/02/22, 2.024 , 2.054 , 0.71 , 0.55 , 0.82 , 1.98 , 1.15 , 28.31 , 97.65 ,
2016/02/23, 2.052 , 2.030 , 0.81 , 0.55 , 1.20 , 2.23 , 1.49 , 29.27 , 97.16 ,
2016/02/24, 2.024 , 2.039 , 0.81 , 0.61 , 1.09 , 2.15 , 1.34 , 29.40 , 97.78 ,
2016/02/25, 2.033 , 1.936 , 1.09 , 0.59 , 1.90 , 4.05 , 1.75 , 29.27 , 92.50 ,
2016/02/26, 1.946 , 1.956 , 1.02 , 0.58 , 1.76 , 3.49 , 1.72 , 29.09 , 95.20 ,
2016/02/29, 1.947 , 1.937 , 0.93 , 0.56 , 2.25 , 4.01 , 2.41 , 29.00 , 93.33 ,
2016/03/01, 1.940 , 1.971 , 0.92 , 0.58 , 1.73 , 2.83 , 1.88 , 28.12 , 96.77 ,
2016/03/02, 1.974 , 2.049 , 0.68 , 0.63 , 0.69 , 1.54 , 1.02 , 29.36 , 100.52 ,
2016/03/03, 2.044 , 2.053 , 0.72 , 0.66 , 0.60 , 1.57 , 0.84 , 29.88 , 100.58 ,
2016/03/04, 2.046 , 2.122 , 0.76 , 0.76 , 0.64 , 1.10 , 0.84 , 29.70 , 103.84 ,
2016/03/07, 2.120 , 2.111 , 0.77 , 0.78 , 0.51 , 1.03 , 0.67 , 30.73 , 103.47 ,
2016/03/08, 2.104 , 2.115 , 0.97 , 0.79 , 0.93 , 1.03 , 0.96 , 30.34 , 103.98 ,
2016/03/09, 2.072 , 2.107 , 0.99 , 0.76 , 0.80 , 1.24 , 0.81 , 30.31 , 102.06 ,
2016/03/10, 2.084 , 2.059 , 0.85 , 0.77 , 0.78 , 1.50 , 0.91 , 30.40 , 101.02 ,
2016/03/11, 2.042 , 2.066 , 0.94 , 0.75 , 0.90 , 1.51 , 0.95 , 30.34 , 100.96 ,
2016/03/14, 2.081 , 2.076 , 0.80 , 0.76 , 0.55 , 1.32 , 0.69 , 29.97 , 102.75 ,
2016/03/15, 2.075 , 2.098 , 0.80 , 0.76 , 0.75 , 1.25 , 0.94 , 29.51 , 101.88 ,
2016/03/16, 2.085 , 2.135 , 0.85 , 0.85 , 0.68 , 1.18 , 0.80 , 28.84 , 104.10 ,
2016/03/17, 2.131 , 2.132 , 0.81 , 0.87 , 0.62 , 0.99 , 0.76 , 27.58 , 106.41 ,
2016/03/18, 2.135 , 2.140 , 0.70 , 0.86 , 0.52 , 0.79 , 0.74 , 27.63 , 107.83 ,
2016/03/21, 2.160 , 2.192 , 0.64 , 0.96 , 0.33 , 0.57 , 0.52 , 27.88 , 112.19 ,
2016/03/22, 2.185 , 2.169 , 0.74 , 0.96 , 0.53 , 0.66 , 0.72 , 30.31 , 106.33 ,
2016/03/23, 2.164 , 2.171 , 0.72 , 0.90 , 0.59 , 0.69 , 0.81 , 31.27 , 105.64 ,
2016/03/24, 2.161 , 2.140 , 0.81 , 0.91 , 0.65 , 0.84 , 0.80 , 31.66 , 103.65 ,
2016/03/25, 2.138 , 2.145 , 0.99 , 0.88 , 0.81 , 0.78 , 0.82 , 28.99 , 103.08 ,
2016/03/28, 2.152 , 2.121 , 0.75 , 0.88 , 0.61 , 0.94 , 0.81 , 27.96 , 101.46 ,
2016/03/29, 2.125 , 2.104 , 0.77 , 0.84 , 0.80 , 1.02 , 1.04 , 28.09 , 100.69 ,
2016/03/30, 2.121 , 2.158 , 0.78 , 0.87 , 0.59 , 0.67 , 0.75 , 27.45 , 103.59 ,
2016/03/31, 2.164 , 2.156 , 0.69 , 0.87 , 0.46 , 0.68 , 0.66 , 27.79 , 103.51 ,
2016/04/01, 2.152 , 2.165 , 0.82 , 0.92 , 0.59 , 0.67 , 0.72 , 27.30 , 104.63 ,
2016/04/05, 2.152 , 2.175 , 0.72 , 0.94 , 0.45 , 0.58 , 0.62 , 26.85 , 105.50 ,
2016/04/06, 2.168 , 2.165 , 0.81 , 0.94 , 0.51 , 0.63 , 0.64 , 26.82 , 103.17 ,
2016/04/07, 2.170 , 2.139 , 0.86 , 0.91 , 0.60 , 0.80 , 0.69 , 25.63 , 101.07 ,
2016/04/08, 2.128 , 2.124 , 0.86 , 0.89 , 0.82 , 0.91 , 0.94 , 24.54 , 99.72 ,
2016/04/11, 2.139 , 2.144 , 0.78 , 0.91 , 0.59 , 0.77 , 0.76 , 24.23 , 100.83 ,
2016/04/12, 2.144 , 2.142 , 0.85 , 0.91 , 0.77 , 0.80 , 0.91 , 23.50 , 100.65 ,
2016/04/13, 2.154 , 2.168 , 0.77 , 0.97 , 0.43 , 0.60 , 0.56 , 23.37 , 101.93 ,
2016/04/14, 2.179 , 2.174 , 0.79 , 0.97 , 0.47 , 0.53 , 0.60 , 22.82 , 102.52 ,
2016/04/15, 2.178 , 2.178 , 0.79 , 0.96 , 0.37 , 0.51 , 0.47 , 22.85 , 102.47 ,
2016/04/18, 2.163 , 2.154 , 0.69 , 0.95 , 0.52 , 0.66 , 0.76 , 23.06 , 101.06 ,
2016/04/19, 2.167 , 2.161 , 0.78 , 0.94 , 0.65 , 0.67 , 0.83 , 22.39 , 101.32 ,
2016/04/20, 2.164 , 2.148 , 0.90 , 0.92 , 1.07 , 0.89 , 1.18 , 22.53 , 100.62 ,
2016/04/21, 2.134 , 2.146 , 0.82 , 0.95 , 0.76 , 0.84 , 0.93 , 21.22 , 100.50 ,
2016/04/22, 2.133 , 2.156 , 0.83 , 0.96 , 0.71 , 0.78 , 0.85 , 20.93 , 101.34 ,
2016/04/25, 2.149 , 2.145 , 0.83 , 0.96 , 0.88 , 0.88 , 1.06 , 22.08 , 100.48 ,
2016/04/26, 2.143 , 2.152 , 0.78 , 0.95 , 0.69 , 0.84 , 0.88 , 22.47 , 100.90 ,
2016/04/27, 2.153 , 2.144 , 0.76 , 0.89 , 0.71 , 0.93 , 0.93 , 22.44 , 100.19 ,
2016/04/28, 2.145 , 2.142 , 0.88 , 0.88 , 0.92 , 0.98 , 1.04 , 21.43 , 99.98 ,
2016/04/29, 2.133 , 2.135 , 0.90 , 0.87 , 0.96 , 1.00 , 1.06 , 20.64 , 99.81 ,
2016/05/03, 2.137 , 2.159 , 0.86 , 0.87 , 0.71 , 0.72 , 0.83 , 20.59 , 100.61 ,
2016/05/04, 2.152 , 2.153 , 0.90 , 0.88 , 0.80 , 0.77 , 0.89 , 20.05 , 101.27 ,
2016/05/05, 2.145 , 2.151 , 0.93 , 0.87 , 0.92 , 0.79 , 0.99 , 19.74 , 101.44 ,
2016/05/06, 2.151 , 2.103 , 1.09 , 0.87 , 1.35 , 1.32 , 1.24 , 20.45 , 98.92 ,
2016/05/09, 2.097 , 2.071 , 1.10 , 0.80 , 2.09 , 1.84 , 1.90 , 23.12 , 98.57 ,
2016/05/10, 2.067 , 2.070 , 0.88 , 0.78 , 1.68 , 1.90 , 1.90 , 21.98 , 100.45 ,
2016/05/11, 2.076 , 2.077 , 0.83 , 0.79 , 1.46 , 1.81 , 1.76 , 20.61 , 102.07 ,
2016/05/12, 2.069 , 2.083 , 0.96 , 0.78 , 1.53 , 1.68 , 1.58 , 20.68 , 101.87 ,
2016/05/13, 2.070 , 2.079 , 0.90 , 0.78 , 1.22 , 1.68 , 1.34 , 20.02 , 101.60 ,
2016/05/16, 2.068 , 2.081 , 0.94 , 0.77 , 1.64 , 1.59 , 1.74 , 19.74 , 101.55 ,
2016/05/17, 2.082 , 2.077 , 0.93 , 0.77 , 1.36 , 1.60 , 1.47 , 19.30 , 100.30 ,
2016/05/18, 2.070 , 2.078 , 1.00 , 0.77 , 1.62 , 1.66 , 1.62 , 19.34 , 99.35 ,
2016/05/19, 2.071 , 2.072 , 0.84 , 0.77 , 1.25 , 1.63 , 1.48 , 18.63 , 99.07 ,
2016/05/20, 2.065 , 2.083 , 1.02 , 0.77 , 1.25 , 1.39 , 1.22 , 17.76 , 98.07 ,
2016/05/23, 2.084 , 2.084 , 0.86 , 0.77 , 0.96 , 1.31 , 1.12 , 17.06 , 97.79 ,
2016/05/24, 2.081 , 2.069 , 0.90 , 0.75 , 1.34 , 1.47 , 1.50 , 16.84 , 99.77 ,
2016/05/25, 2.076 , 2.074 , 0.87 , 0.87 , 1.18 , 1.43 , 1.36 , 17.52 , 100.38 ,
2016/05/26, 2.076 , 2.074 , 1.01 , 0.86 , 1.25 , 1.34 , 1.25 , 16.05 , 100.85 ,
2016/05/27, 2.075 , 2.078 , 0.92 , 0.87 , 1.11 , 1.27 , 1.22 , 15.51 , 101.42 ,
2016/05/30, 2.076 , 2.089 , 0.87 , 0.88 , 0.89 , 1.10 , 1.02 , 15.84 , 101.63 ,
2016/05/31, 2.091 , 2.160 , 0.74 , 0.99 , 0.48 , 0.51 , 0.64 , 18.26 , 102.57 ,
2016/06/01, 2.160 , 2.142 , 0.65 , 0.95 , 0.52 , 0.58 , 0.81 , 18.16 , 103.07 ,
2016/06/02, 2.140 , 2.140 , 0.84 , 0.92 , 0.69 , 0.60 , 0.82 , 17.89 , 99.95 ,
2016/06/03, 2.142 , 2.154 , 0.76 , 0.91 , 0.65 , 0.52 , 0.85 , 17.99 , 99.64 ,
2016/06/06, 2.154 , 2.141 , 0.77 , 0.90 , 0.67 , 0.61 , 0.87 , 18.14 , 101.04 ,
2016/06/07, 2.145 , 2.143 , 0.69 , 0.89 , 0.67 , 0.60 , 0.96 , 17.97 , 100.62 ,
2016/06/08, 2.143 , 2.139 , 0.92 , 0.87 , 0.87 , 0.68 , 0.95 , 18.25 , 102.54 ,
2016/06/13, 2.123 , 2.088 , 0.89 , 0.83 , 0.98 , 1.42 , 1.09 , 19.51 , 98.23 ,
2016/06/14, 2.087 , 2.101 , 0.92 , 0.82 , 1.45 , 1.16 , 1.58 , 18.98 , 99.54 ,
2016/06/15, 2.080 , 2.109 , 0.81 , 0.84 , 0.93 , 1.02 , 1.14 , 16.92 , 99.46 ,
2016/06/16, 2.100 , 2.102 , 0.84 , 0.83 , 0.97 , 1.15 , 1.15 , 15.26 , 98.62 ,
2016/06/17, 2.107 , 2.109 , 0.73 , 0.85 , 0.77 , 1.06 , 1.05 , 14.76 , 100.19 ,
2016/06/20, 2.115 , 2.114 , 0.80 , 0.85 , 0.90 , 0.98 , 1.13 , 16.19 , 101.24 ,
2016/06/21, 2.119 , 2.112 , 0.69 , 0.87 , 0.70 , 1.00 , 1.01 , 16.12 , 101.54 ,
2016/06/22, 2.110 , 2.124 , 0.71 , 0.93 , 0.81 , 0.83 , 1.13 , 16.80 , 101.20 ,
2016/06/23, 2.126 , 2.116 , 0.93 , 0.94 , 0.79 , 0.80 , 0.85 , 18.02 , 100.40 ,
2016/06/24, 2.113 , 2.090 , 1.15 , 0.97 , 1.05 , 1.01 , 0.91 , 18.20 , 99.26 ,
2016/06/27, 2.090 , 2.111 , 0.95 , 0.95 , 0.83 , 0.80 , 0.87 , 17.48 , 100.44 ,
2016/06/28, 2.106 , 2.117 , 0.93 , 0.95 , 0.81 , 0.72 , 0.87 , 16.64 , 100.38 ,
2016/06/29, 2.119 , 2.135 , 0.81 , 0.96 , 0.54 , 0.58 , 0.67 , 16.11 , 102.04 ,
2016/06/30, 2.140 , 2.136 , 0.95 , 1.01 , 0.61 , 0.57 , 0.64 , 15.73 , 102.99 ,
2016/07/01, 2.142 , 2.142 , 0.89 , 1.03 , 0.52 , 0.57 , 0.58 , 15.44 , 103.63 ,
2016/07/04, 2.141 , 2.177 , 0.78 , 1.08 , 0.41 , 0.38 , 0.53 , 15.35 , 105.30 ,
2016/07/05, 2.175 , 2.185 , 0.77 , 1.08 , 0.47 , 0.37 , 0.61 , 15.86 , 103.70 ,
2016/07/06, 2.177 , 2.184 , 0.89 , 1.09 , 0.54 , 0.40 , 0.61 , 15.84 , 102.60 ,
2016/07/07, 2.182 , 2.189 , 0.76 , 1.10 , 0.51 , 0.41 , 0.67 , 16.47 , 103.34 ,
2016/07/08, 2.184 , 2.177 , 0.84 , 1.08 , 0.60 , 0.46 , 0.72 , 16.45 , 102.65 ,
2016/07/11, 2.181 , 2.188 , 0.82 , 1.11 , 0.44 , 0.41 , 0.53 , 16.23 , 104.56 ,
2016/07/12, 2.188 , 2.233 , 0.77 , 1.14 , 0.33 , 0.22 , 0.43 , 15.89 , 107.93 ,
2016/07/13, 2.237 , 2.236 , 0.64 , 1.15 , 0.21 , 0.25 , 0.33 , 17.01 , 106.09 ,
2016/07/14, 2.237 , 2.233 , 0.76 , 1.12 , 0.40 , 0.27 , 0.53 , 16.77 , 105.31 ,
2016/07/15, 2.235 , 2.236 , 0.79 , 1.09 , 0.40 , 0.26 , 0.51 , 16.88 , 105.02 ,
2016/07/18, 2.235 , 2.228 , 0.72 , 1.08 , 0.45 , 0.31 , 0.63 , 17.60 , 104.05 ,
2016/07/19, 2.226 , 2.216 , 0.88 , 1.05 , 0.69 , 0.39 , 0.78 , 17.54 , 102.27 ,
2016/07/20, 2.216 , 2.209 , 0.88 , 1.03 , 0.73 , 0.43 , 0.82 , 17.51 , 101.74 ,
2016/07/21, 2.211 , 2.220 , 0.74 , 1.04 , 0.55 , 0.37 , 0.75 , 17.40 , 101.59 ,
2016/07/22, 2.218 , 2.200 , 0.80 , 1.00 , 0.60 , 0.49 , 0.75 , 17.16 , 100.67 ,
2016/07/25, 2.199 , 2.201 , 0.69 , 0.99 , 0.56 , 0.48 , 0.80 , 17.11 , 101.55 ,
2016/07/26, 2.201 , 2.227 , 0.64 , 1.02 , 0.44 , 0.35 , 0.69 , 16.58 , 102.64 ,
2016/07/27, 2.228 , 2.215 , 0.80 , 0.86 , 0.63 , 0.52 , 0.79 , 17.28 , 103.47 ,
2016/07/28, 2.203 , 2.211 , 0.90 , 0.87 , 0.64 , 0.48 , 0.72 , 16.16 , 101.62 ,
2016/07/29, 2.209 , 2.201 , 1.00 , 0.88 , 0.68 , 0.54 , 0.68 , 16.05 , 101.78 ,
2016/08/01, 2.199 , 2.190 , 0.98 , 0.89 , 0.85 , 0.61 , 0.86 , 16.11 , 102.81 ,
2016/08/02, 2.191 , 2.190 , 0.88 , 0.89 , 0.70 , 0.62 , 0.80 , 15.61 , 102.57 ,
2016/08/03, 2.188 , 2.188 , 0.81 , 0.89 , 0.83 , 0.63 , 1.02 , 15.22 , 102.62 ,
2016/08/04, 2.187 , 2.186 , 0.88 , 0.89 , 0.89 , 0.62 , 1.00 , 14.86 , 102.71 ,
2016/08/05, 2.186 , 2.195 , 0.79 , 0.89 , 0.70 , 0.56 , 0.88 , 14.59 , 103.85 ,
2016/08/08, 2.196 , 2.204 , 0.93 , 0.89 , 0.67 , 0.48 , 0.73 , 14.49 , 101.79 ,
2016/08/09, 2.201 , 2.221 , 0.87 , 0.92 , 0.50 , 0.40 , 0.58 , 14.06 , 104.41 ,
2016/08/10, 2.222 , 2.216 , 0.77 , 0.93 , 0.42 , 0.42 , 0.54 , 14.09 , 104.57 ,
2016/08/11, 2.216 , 2.223 , 0.76 , 0.97 , 0.39 , 0.43 , 0.51 , 14.23 , 108.32 ,
2016/08/12, 2.223 , 2.272 , 0.74 , 1.05 , 0.33 , 0.23 , 0.44 , 14.25 , 109.53 ,
2016/08/15, 2.276 , 2.336 , 0.69 , 1.32 , 0.16 , 0.15 , 0.23 , 16.43 , 121.29 ,
2016/08/16, 2.340 , 2.306 , 0.62 , 1.18 , 0.33 , 0.21 , 0.53 , 16.63 , 105.96 ,
2016/08/17, 2.308 , 2.300 , 0.62 , 1.12 , 0.42 , 0.23 , 0.67 , 16.83 , 105.23 ,
2016/08/18, 2.301 , 2.290 , 0.66 , 1.08 , 0.40 , 0.28 , 0.61 , 17.79 , 106.88 ,
2016/08/19, 2.289 , 2.301 , 0.68 , 1.06 , 0.50 , 0.27 , 0.74 , 17.80 , 105.94 ,
2016/08/22, 2.300 , 2.287 , 0.73 , 1.05 , 0.48 , 0.34 , 0.66 , 17.68 , 104.94 ,
2016/08/23, 2.288 , 2.290 , 0.60 , 1.05 , 0.36 , 0.36 , 0.61 , 17.16 , 104.90 ,
2016/08/24, 2.292 , 2.280 , 0.62 , 0.94 , 0.47 , 0.43 , 0.76 , 17.15 , 104.49 ,
2016/08/25, 2.275 , 2.269 , 0.77 , 0.90 , 0.57 , 0.49 , 0.75 , 17.87 , 103.94 ,
2016/08/26, 2.272 , 2.267 , 0.68 , 0.88 , 0.42 , 0.51 , 0.62 , 17.49 , 103.93 ,
2016/08/29, 2.267 , 2.265 , 0.59 , 0.85 , 0.40 , 0.54 , 0.68 , 17.52 , 103.20 ,
2016/08/30, 2.266 , 2.276 , 0.56 , 0.84 , 0.37 , 0.49 , 0.66 , 17.43 , 103.56 ,
2016/08/31, 2.275 , 2.284 , 0.51 , 0.83 , 0.30 , 0.43 , 0.59 , 17.72 , 103.18 ,
2016/09/01, 2.284 , 2.268 , 0.55 , 0.82 , 0.32 , 0.52 , 0.59 , 17.72 , 100.32 ,
2016/09/02, 2.268 , 2.279 , 0.64 , 0.82 , 0.44 , 0.51 , 0.69 , 17.68 , 99.76 ,
2016/09/05, 2.281 , 2.280 , 0.59 , 0.81 , 0.32 , 0.46 , 0.55 , 17.57 , 100.57 ,
2016/09/06, 2.280 , 2.286 , 0.61 , 0.81 , 0.38 , 0.43 , 0.63 , 17.37 , 101.72 ,
2016/09/07, 2.286 , 2.290 , 0.63 , 0.81 , 0.34 , 0.42 , 0.54 , 17.39 , 102.74 ,
2016/09/08, 2.287 , 2.290 , 0.67 , 0.81 , 0.43 , 0.44 , 0.65 , 16.96 , 103.40 ,
2016/09/09, 2.288 , 2.280 , 0.65 , 0.81 , 0.45 , 0.48 , 0.69 , 15.92 , 105.44 ,
2016/09/12, 2.247 , 2.250 , 0.76 , 0.78 , 0.85 , 0.85 , 1.12 , 16.14 , 101.73 ,
2016/09/13, 2.248 , 2.242 , 0.62 , 0.77 , 0.75 , 0.85 , 1.21 , 14.94 , 101.28 ,
2016/09/14, 2.234 , 2.229 , 0.82 , 0.75 , 1.06 , 1.02 , 1.30 , 14.92 , 99.03 ,
2016/09/19, 2.229 , 2.242 , 0.71 , 0.75 , 0.76 , 0.85 , 1.07 , 14.77 , 101.26 ,
2016/09/20, 2.241 , 2.239 , 0.76 , 0.75 , 0.96 , 0.90 , 1.26 , 14.37 , 102.55 ,
2016/09/21, 2.237 , 2.243 , 0.73 , 0.75 , 0.87 , 0.84 , 1.19 , 14.66 , 101.44 ,
2016/09/22, 2.249 , 2.255 , 0.71 , 0.76 , 0.54 , 0.71 , 0.77 , 13.00 , 96.13 ,
2016/09/23, 2.255 , 2.249 , 0.70 , 0.76 , 0.66 , 0.77 , 0.95 , 12.80 , 97.30 ,
2016/09/26, 2.245 , 2.222 , 0.89 , 0.74 , 0.97 , 1.08 , 1.09 , 13.50 , 94.64 ,
2016/09/27, 2.220 , 2.229 , 0.82 , 0.73 , 1.16 , 0.95 , 1.41 , 13.76 , 97.05 ,
2016/09/28, 2.231 , 2.219 , 0.77 , 0.81 , 0.77 , 1.06 , 1.00 , 13.86 , 96.37 ,
2016/09/29, 2.224 , 2.230 , 0.67 , 0.78 , 0.75 , 0.94 , 1.13 , 12.56 , 99.62 ,
2016/09/30, 2.225 , 2.235 , 0.63 , 0.78 , 0.65 , 0.89 , 1.04 , 13.64 , 99.76 ,
2016/10/10, 2.246 , 2.262 , 0.66 , 0.80 , 0.57 , 0.63 , 0.87 , 14.10 , 101.30 ,
2016/10/11, 2.262 , 2.265 , 0.65 , 0.81 , 0.53 , 0.61 , 0.81 , 13.45 , 101.42 ,
2016/10/12, 2.260 , 2.257 , 0.76 , 0.81 , 0.63 , 0.70 , 0.83 , 13.46 , 100.38 ,
2016/10/13, 2.254 , 2.257 , 0.64 , 0.81 , 0.58 , 0.72 , 0.91 , 13.17 , 101.18 ,
2016/10/14, 2.257 , 2.266 , 0.67 , 0.82 , 0.55 , 0.63 , 0.82 , 12.59 , 102.09 ,
2016/10/17, 2.269 , 2.250 , 0.76 , 0.81 , 0.69 , 0.86 , 0.91 , 12.38 , 109.43 ,
2016/10/18, 2.247 , 2.282 , 0.64 , 0.84 , 0.54 , 0.53 , 0.85 , 12.47 , 104.34 ,
2016/10/19, 2.282 , 2.279 , 0.62 , 0.84 , 0.45 , 0.57 , 0.73 , 12.98 , 103.04 ,
2016/10/20, 2.278 , 2.280 , 0.66 , 0.84 , 0.48 , 0.53 , 0.73 , 12.32 , 102.07 ,
2016/10/21, 2.280 , 2.295 , 0.73 , 0.86 , 0.51 , 0.47 , 0.70 , 12.38 , 103.64 ,
2016/10/24, 2.294 , 2.324 , 0.62 , 0.95 , 0.33 , 0.33 , 0.53 , 13.25 , 105.66 ,
2016/10/25, 2.325 , 2.319 , 0.66 , 0.94 , 0.36 , 0.35 , 0.55 , 13.53 , 105.13 ,
2016/10/26, 2.319 , 2.311 , 0.58 , 0.90 , 0.38 , 0.43 , 0.66 , 13.80 , 103.25 ,
2016/10/27, 2.310 , 2.305 , 0.79 , 0.91 , 0.63 , 0.49 , 0.80 , 13.48 , 102.33 ,
2016/10/28, 2.305 , 2.307 , 0.60 , 0.91 , 0.38 , 0.52 , 0.64 , 13.59 , 102.04 ,
2016/10/31, 2.306 , 2.305 , 0.73 , 0.88 , 0.64 , 0.54 , 0.88 , 13.63 , 102.09 ,
2016/11/01, 2.304 , 2.316 , 0.60 , 0.89 , 0.41 , 0.46 , 0.68 , 13.81 , 102.90 ,
2016/11/02, 2.311 , 2.300 , 0.71 , 0.86 , 0.51 , 0.58 , 0.72 , 14.21 , 104.93 ,
2016/11/03, 2.297 , 2.327 , 0.62 , 0.92 , 0.41 , 0.47 , 0.65 , 15.07 , 104.18 ,
2016/11/04, 2.325 , 2.324 , 0.53 , 0.93 , 0.36 , 0.50 , 0.68 , 15.17 , 102.39 ,
2016/11/07, 2.324 , 2.330 , 0.65 , 0.94 , 0.44 , 0.49 , 0.68 , 16.30 , 102.42 ,
2016/11/08, 2.336 , 2.338 , 0.59 , 0.96 , 0.38 , 0.44 , 0.63 , 16.04 , 104.04 ,
2016/11/09, 2.337 , 2.320 , 0.78 , 0.93 , 0.56 , 0.60 , 0.72 , 15.64 , 101.90 ,
2016/11/10, 2.332 , 2.344 , 0.77 , 0.93 , 0.39 , 0.41 , 0.51 , 14.21 , 107.46 ,
2016/11/11, 2.339 , 2.363 , 0.63 , 1.01 , 0.32 , 0.34 , 0.51 , 13.84 , 105.48 ,
2016/11/14, 2.358 , 2.374 , 0.59 , 1.05 , 0.26 , 0.35 , 0.44 , 14.46 , 107.34 ,
2016/11/15, 2.370 , 2.366 , 0.69 , 1.02 , 0.34 , 0.37 , 0.50 , 14.43 , 107.21 ,
2016/11/16, 2.367 , 2.361 , 0.68 , 1.00 , 0.33 , 0.38 , 0.49 , 14.15 , 107.18 ,
2016/11/17, 2.360 , 2.369 , 0.73 , 0.99 , 0.37 , 0.36 , 0.51 , 13.73 , 108.38 ,
2016/11/18, 2.370 , 2.363 , 0.67 , 0.99 , 0.35 , 0.41 , 0.52 , 13.49 , 108.69 ,
2016/11/21, 2.359 , 2.390 , 0.70 , 1.08 , 0.28 , 0.34 , 0.40 , 12.90 , 113.35 ,
2016/11/22, 2.388 , 2.408 , 0.54 , 1.15 , 0.26 , 0.30 , 0.48 , 13.79 , 113.05 ,
2016/11/23, 2.409 , 2.415 , 0.46 , 1.02 , 0.21 , 0.33 , 0.44 , 14.02 , 110.88 ,
2016/11/24, 2.411 , 2.425 , 0.66 , 1.05 , 0.30 , 0.31 , 0.45 , 14.10 , 112.85 ,
2016/11/25, 2.425 , 2.451 , 0.66 , 1.08 , 0.33 , 0.23 , 0.50 , 13.83 , 113.69 ,
2016/11/28, 2.460 , 2.460 , 0.56 , 1.16 , 0.21 , 0.25 , 0.38 , 15.64 , 109.17 ,
2016/11/29, 2.403 , 2.446 , 0.63 , 1.26 , 0.25 , 0.22 , 0.40 , 15.22 , 106.31 ,
